date,region,region_fr,commodity_fr,prix_median,nb_marches
2007-08-01,Kaffrine,Kaffrine,Maïs local,171.67,3
2007-08-01,Kaffrine,Kaffrine,Mil,177.5,3
2007-08-01,Kaffrine,Kaffrine,Riz importé (brisé),250.0,3
2007-08-01,Kaffrine,Kaffrine,Sorgho,180.0,3
2007-08-01,Kaolack,Kaolack,Maïs importé,160.0,1
2007-08-01,Kaolack,Kaolack,Maïs local,176.25,3
2007-08-01,Kaolack,Kaolack,Mil,182.0,3
2007-08-01,Kaolack,Kaolack,Riz importé (brisé),237.5,2
2007-08-01,Kaolack,Kaolack,Sorgho,188.0,3
2007-08-01,Kedougou,Kédougou,Maïs local,190.0,1
2007-08-01,Kedougou,Kédougou,Mil,400.0,1
2007-08-01,Kedougou,Kédougou,Riz importé (brisé),250.0,1
2007-08-01,Kedougou,Kédougou,Sorgho,300.0,1
2007-08-01,Kolda,Kolda,Maïs local,188.33,3
2007-08-01,Kolda,Kolda,Mil,200.0,3
2007-08-01,Kolda,Kolda,Riz importé (brisé),225.0,3
2007-08-01,Kolda,Kolda,Sorgho,200.0,1
2007-08-01,Louga,Louga,Maïs importé,167.25,4
2007-08-01,Louga,Louga,Maïs local,165.0,4
2007-08-01,Louga,Louga,Mil,215.0,4
2007-08-01,Louga,Louga,Riz importé (brisé),218.125,4
2007-08-01,Louga,Louga,Riz local,227.125,2
2007-08-01,Louga,Louga,Sorgho,219.5,2
2007-08-01,Matam,Matam,Maïs importé,300.0,1
2007-08-01,Matam,Matam,Maïs local,188.125,4
2007-08-01,Matam,Matam,Mil,210.0,5
2007-08-01,Matam,Matam,Riz importé (brisé),232.5,5
2007-08-01,Matam,Matam,Riz local,226.67,1
2007-08-01,Matam,Matam,Sorgho,225.0,5
2007-08-01,Saint Louis,Saint-Louis,Maïs importé,152.5,4
2007-08-01,Saint Louis,Saint-Louis,Maïs local,200.0,5
2007-08-01,Saint Louis,Saint-Louis,Mil,250.0,5
2007-08-01,Saint Louis,Saint-Louis,Riz importé (brisé),230.0,5
2007-08-01,Saint Louis,Saint-Louis,Riz local,231.25,4
2007-08-01,Saint Louis,Saint-Louis,Sorgho,250.0,5
2007-08-01,Sedhiou,Sédhiou,Maïs local,200.0,1
2007-08-01,Sedhiou,Sédhiou,Riz importé (brisé),237.5,1
2007-08-01,Sedhiou,Sédhiou,Sorgho,200.0,1
2007-08-01,Tambacounda,Tambacounda,Maïs local,180.0,4
2007-08-01,Tambacounda,Tambacounda,Mil,182.08499999999998,4
2007-08-01,Tambacounda,Tambacounda,Riz importé (brisé),237.5,2
2007-08-01,Tambacounda,Tambacounda,Sorgho,160.0,3
2007-08-01,Thies,Thiès,Maïs importé,150.0,4
2007-08-01,Thies,Thiès,Maïs local,162.5,2
2007-08-01,Thies,Thiès,Mil,177.08499999999998,4
2007-08-01,Thies,Thiès,Riz importé (brisé),224.16500000000002,4
2007-08-01,Thies,Thiès,Riz local,210.0,1
2007-08-01,Ziguinchor,Ziguinchor,Maïs local,219.0,3
2007-08-01,Ziguinchor,Ziguinchor,Mil,216.5,4
2007-08-01,Ziguinchor,Ziguinchor,Riz importé (brisé),243.0,4
2007-08-01,Ziguinchor,Ziguinchor,Sorgho,221.0,3
2007-09-01,Dakar,Dakar,Maïs importé,180.20999999999998,4
2007-09-01,Dakar,Dakar,Maïs local,200.0,3
2007-09-01,Dakar,Dakar,Mil,228.0,5
2007-09-01,Dakar,Dakar,Riz importé (brisé),232.0,5
2007-09-01,Dakar,Dakar,Sorgho,208.0,5
2007-09-01,Diourbel,Diourbel,Maïs importé,150.0,4
2007-09-01,Diourbel,Diourbel,Mil,212.5,4
2007-09-01,Diourbel,Diourbel,Riz importé (brisé),221.66500000000002,4
2007-09-01,Fatick,Fatick,Maïs importé,175.0,6
2007-09-01,Fatick,Fatick,Maïs local,175.0,1
2007-09-01,Fatick,Fatick,Mil,187.5,6
2007-09-01,Fatick,Fatick,Riz importé (brisé),223.125,4
2007-09-01,Fatick,Fatick,Sorgho,190.83,4
2007-09-01,Kaffrine,Kaffrine,Maïs local,150.0,3
2007-09-01,Kaffrine,Kaffrine,Mil,162.5,3
2007-09-01,Kaffrine,Kaffrine,Riz importé (brisé),250.0,3
2007-09-01,Kaffrine,Kaffrine,Sorgho,167.5,3
2007-09-01,Kaolack,Kaolack,Maïs importé,160.0,1
2007-09-01,Kaolack,Kaolack,Maïs local,165.0,3
2007-09-01,Kaolack,Kaolack,Mil,173.33,3
2007-09-01,Kaolack,Kaolack,Riz importé (brisé),250.0,3
2007-09-01,Kaolack,Kaolack,Sorgho,177.5,3
2007-09-01,Kedougou,Kédougou,Maïs local,190.0,1
2007-09-01,Kedougou,Kédougou,Mil,300.0,1
2007-09-01,Kedougou,Kédougou,Riz importé (brisé),250.0,1
2007-09-01,Kedougou,Kédougou,Sorgho,250.0,1
2007-09-01,Kolda,Kolda,Maïs local,187.5,3
2007-09-01,Kolda,Kolda,Mil,225.0,3
2007-09-01,Kolda,Kolda,Riz importé (brisé),230.0,3
2007-09-01,Kolda,Kolda,Sorgho,182.5,2
2007-09-01,Louga,Louga,Maïs importé,167.5,4
2007-09-01,Louga,Louga,Maïs local,172.5,4
2007-09-01,Louga,Louga,Mil,211.875,4
2007-09-01,Louga,Louga,Riz importé (brisé),226.25,4
2007-09-01,Louga,Louga,Riz local,220.625,2
2007-09-01,Louga,Louga,Sorgho,210.0,2
2007-09-01,Matam,Matam,Maïs importé,200.0,3
2007-09-01,Matam,Matam,Maïs local,200.0,4
2007-09-01,Matam,Matam,Mil,236.0,5
2007-09-01,Matam,Matam,Riz importé (brisé),235.0,5
2007-09-01,Matam,Matam,Riz local,216.67,1
2007-09-01,Matam,Matam,Sorgho,233.0,5
2007-09-01,Saint Louis,Saint-Louis,Maïs importé,150.0,4
2007-09-01,Saint Louis,Saint-Louis,Maïs local,200.0,5
2007-09-01,Saint Louis,Saint-Louis,Mil,230.0,5
2007-09-01,Saint Louis,Saint-Louis,Riz importé (brisé),220.0,5
2007-09-01,Saint Louis,Saint-Louis,Riz local,217.5,4
2007-09-01,Saint Louis,Saint-Louis,Sorgho,250.0,5
2007-09-01,Tambacounda,Tambacounda,Maïs local,158.54000000000002,4
2007-09-01,Tambacounda,Tambacounda,Mil,171.875,4
2007-09-01,Tambacounda,Tambacounda,Riz importé (brisé),241.25,2
2007-09-01,Tambacounda,Tambacounda,Sorgho,167.08499999999998,4
2007-09-01,Thies,Thiès,Maïs importé,150.0,4
2007-09-01,Thies,Thiès,Mil,198.125,4
2007-09-01,Thies,Thiès,Riz importé (brisé),224.375,4
2007-09-01,Ziguinchor,Ziguinchor,Maïs local,232.5,3
2007-09-01,Ziguinchor,Ziguinchor,Mil,233.125,4
2007-09-01,Ziguinchor,Ziguinchor,Riz importé (brisé),242.5,4
2007-09-01,Ziguinchor,Ziguinchor,Sorgho,235.0,3
2007-10-01,Dakar,Dakar,Maïs importé,186.875,4
2007-10-01,Dakar,Dakar,Mil,226.0,5
2007-10-01,Dakar,Dakar,Riz importé (brisé),250.0,5
2007-10-01,Dakar,Dakar,Sorgho,220.25,4
2007-10-01,Diourbel,Diourbel,Maïs importé,150.0,4
2007-10-01,Diourbel,Diourbel,Mil,168.75,3
2007-10-01,Diourbel,Diourbel,Riz importé (brisé),215.0,4
2007-10-01,Fatick,Fatick,Maïs importé,175.0,5
2007-10-01,Fatick,Fatick,Maïs local,160.0,1
2007-10-01,Fatick,Fatick,Mil,160.0,5
2007-10-01,Fatick,Fatick,Riz importé (brisé),220.0,5
2007-10-01,Fatick,Fatick,Sorgho,163.33,3
2007-10-01,Kaffrine,Kaffrine,Maïs local,130.0,3
2007-10-01,Kaffrine,Kaffrine,Mil,145.0,3
2007-10-01,Kaffrine,Kaffrine,Riz importé (brisé),262.5,3
2007-10-01,Kaffrine,Kaffrine,Sorgho,155.0,3
2007-10-01,Kaolack,Kaolack,Maïs local,131.25,3
2007-10-01,Kaolack,Kaolack,Mil,155.0,2
2007-10-01,Kaolack,Kaolack,Riz importé (brisé),262.5,3
2007-10-01,Kaolack,Kaolack,Sorgho,160.0,3
2007-10-01,Kedougou,Kédougou,Maïs local,200.0,1
2007-10-01,Kedougou,Kédougou,Mil,237.5,1
2007-10-01,Kedougou,Kédougou,Riz importé (brisé),275.0,1
2007-10-01,Kolda,Kolda,Maïs local,176.25,2
2007-10-01,Kolda,Kolda,Mil,187.5,2
2007-10-01,Kolda,Kolda,Riz importé (brisé),230.0,2
2007-10-01,Kolda,Kolda,Sorgho,200.0,2
2007-10-01,Louga,Louga,Maïs importé,160.0,3
2007-10-01,Louga,Louga,Maïs local,165.0,2
2007-10-01,Louga,Louga,Mil,204.16500000000002,4
2007-10-01,Louga,Louga,Riz importé (brisé),230.0,4
2007-10-01,Louga,Louga,Riz local,213.33499999999998,2
2007-10-01,Louga,Louga,Sorgho,200.0,3
2007-10-01,Matam,Matam,Maïs importé,183.33499999999998,2
2007-10-01,Matam,Matam,Maïs local,200.0,3
2007-10-01,Matam,Matam,Mil,200.0,5
2007-10-01,Matam,Matam,Riz importé (brisé),233.0,5
2007-10-01,Matam,Matam,Riz local,233.33,1
2007-10-01,Matam,Matam,Sorgho,210.0,5
2007-10-01,Saint Louis,Saint-Louis,Maïs importé,150.0,4
2007-10-01,Saint Louis,Saint-Louis,Maïs local,200.0,5
2007-10-01,Saint Louis,Saint-Louis,Mil,225.0,5
2007-10-01,Saint Louis,Saint-Louis,Riz importé (brisé),220.0,5
2007-10-01,Saint Louis,Saint-Louis,Riz local,215.0,4
2007-10-01,Saint Louis,Saint-Louis,Sorgho,225.0,5
2007-10-01,Sedhiou,Sédhiou,Maïs local,175.0,1
2007-10-01,Sedhiou,Sédhiou,Mil,175.0,1
2007-10-01,Sedhiou,Sédhiou,Riz importé (brisé),235.0,1
2007-10-01,Tambacounda,Tambacounda,Maïs local,110.0,3
2007-10-01,Tambacounda,Tambacounda,Mil,151.25,4
2007-10-01,Tambacounda,Tambacounda,Riz importé (brisé),242.5,2
2007-10-01,Tambacounda,Tambacounda,Sorgho,161.875,2
2007-10-01,Thies,Thiès,Maïs importé,150.0,4
2007-10-01,Thies,Thiès,Mil,200.0,4
2007-10-01,Thies,Thiès,Riz importé (brisé),225.0,4
2007-10-01,Ziguinchor,Ziguinchor,Maïs local,228.33,3
2007-10-01,Ziguinchor,Ziguinchor,Mil,230.0,4
2007-10-01,Ziguinchor,Ziguinchor,Riz importé (brisé),255.0,4
2007-10-01,Ziguinchor,Ziguinchor,Sorgho,233.33,3
2007-11-01,Dakar,Dakar,Maïs importé,193.75,4
2007-11-01,Dakar,Dakar,Maïs local,200.0,1
2007-11-01,Dakar,Dakar,Mil,227.5,4
2007-11-01,Dakar,Dakar,Riz importé (brisé),250.0,5
2007-11-01,Dakar,Dakar,Sorgho,200.0,4
2007-11-01,Diourbel,Diourbel,Maïs importé,150.0,4
2007-11-01,Diourbel,Diourbel,Mil,173.625,4
2007-11-01,Diourbel,Diourbel,Riz importé (brisé),213.75,4
2007-11-01,Fatick,Fatick,Maïs importé,175.625,2
2007-11-01,Fatick,Fatick,Maïs local,150.0,1
2007-11-01,Fatick,Fatick,Mil,166.25,6
2007-11-01,Fatick,Fatick,Riz importé (brisé),222.5,3
2007-11-01,Fatick,Fatick,Sorgho,185.0,3
2007-11-01,Kaffrine,Kaffrine,Maïs local,160.0,3
2007-11-01,Kaffrine,Kaffrine,Mil,160.0,3
2007-11-01,Kaffrine,Kaffrine,Riz importé (brisé),275.0,3
2007-11-01,Kaffrine,Kaffrine,Sorgho,145.0,3
2007-11-01,Kaolack,Kaolack,Maïs local,163.75,3
2007-11-01,Kaolack,Kaolack,Mil,162.0,3
2007-11-01,Kaolack,Kaolack,Riz importé (brisé),265.0,3
2007-11-01,Kaolack,Kaolack,Sorgho,158.95999999999998,2
2007-11-01,Kedougou,Kédougou,Maïs local,187.5,1
2007-11-01,Kedougou,Kédougou,Mil,256.25,1
2007-11-01,Kedougou,Kédougou,Riz importé (brisé),262.5,1
2007-11-01,Kedougou,Kédougou,Sorgho,183.33,1
2007-11-01,Kolda,Kolda,Maïs local,175.0,2
2007-11-01,Kolda,Kolda,Mil,175.0,2
2007-11-01,Kolda,Kolda,Riz importé (brisé),239.375,2
2007-11-01,Kolda,Kolda,Sorgho,187.5,2
2007-11-01,Louga,Louga,Maïs importé,150.0,4
2007-11-01,Louga,Louga,Maïs local,160.0,4
2007-11-01,Louga,Louga,Mil,202.5,4
2007-11-01,Louga,Louga,Riz importé (brisé),235.0,4
2007-11-01,Louga,Louga,Riz local,231.25,2
2007-11-01,Louga,Louga,Sorgho,200.0,3
2007-11-01,Matam,Matam,Maïs importé,187.5,2
2007-11-01,Matam,Matam,Maïs local,175.0,3
2007-11-01,Matam,Matam,Mil,199.0,5
2007-11-01,Matam,Matam,Riz importé (brisé),243.0,5
2007-11-01,Matam,Matam,Riz local,250.0,1
2007-11-01,Matam,Matam,Sorgho,200.0,5
2007-11-01,Saint Louis,Saint-Louis,Maïs importé,164.16500000000002,4
2007-11-01,Saint Louis,Saint-Louis,Maïs local,170.0,5
2007-11-01,Saint Louis,Saint-Louis,Mil,210.0,5
2007-11-01,Saint Louis,Saint-Louis,Riz importé (brisé),240.0,5
2007-11-01,Saint Louis,Saint-Louis,Riz local,220.0,4
2007-11-01,Saint Louis,Saint-Louis,Sorgho,200.0,5
2007-11-01,Sedhiou,Sédhiou,Maïs local,175.0,1
2007-11-01,Sedhiou,Sédhiou,Mil,175.0,1
2007-11-01,Sedhiou,Sédhiou,Riz importé (brisé),250.0,1
2007-11-01,Sedhiou,Sédhiou,Sorgho,200.0,1
2007-11-01,Tambacounda,Tambacounda,Maïs local,138.75,4
2007-11-01,Tambacounda,Tambacounda,Mil,161.875,4
2007-11-01,Tambacounda,Tambacounda,Riz importé (brisé),250.0,2
2007-11-01,Tambacounda,Tambacounda,Sorgho,160.0,4
2007-11-01,Thies,Thiès,Maïs importé,163.125,4
2007-11-01,Thies,Thiès,Maïs local,190.0,2
2007-11-01,Thies,Thiès,Mil,183.125,4
2007-11-01,Thies,Thiès,Riz importé (brisé),230.0,4
2007-11-01,Ziguinchor,Ziguinchor,Maïs local,212.5,3
2007-11-01,Ziguinchor,Ziguinchor,Mil,205.625,4
2007-11-01,Ziguinchor,Ziguinchor,Riz importé (brisé),250.0,4
2007-11-01,Ziguinchor,Ziguinchor,Sorgho,200.0,3
2007-12-01,Dakar,Dakar,Maïs importé,206.25,4
2007-12-01,Dakar,Dakar,Mil,219.0,4
2007-12-01,Dakar,Dakar,Riz importé (brisé),250.0,5
2007-12-01,Dakar,Dakar,Sorgho,202.0,4
2007-12-01,Diourbel,Diourbel,Maïs importé,150.0,4
2007-12-01,Diourbel,Diourbel,Mil,165.0,4
2007-12-01,Diourbel,Diourbel,Riz importé (brisé),213.75,4
2007-12-01,Fatick,Fatick,Maïs importé,175.0,3
2007-12-01,Fatick,Fatick,Maïs local,145.0,1
2007-12-01,Fatick,Fatick,Mil,170.0,5
2007-12-01,Fatick,Fatick,Riz importé (brisé),225.0,4
2007-12-01,Fatick,Fatick,Sorgho,170.0,2
2007-12-01,Kaffrine,Kaffrine,Maïs local,156.67,3
2007-12-01,Kaffrine,Kaffrine,Mil,158.33,3
2007-12-01,Kaffrine,Kaffrine,Riz importé (brisé),275.0,3
2007-12-01,Kaffrine,Kaffrine,Sorgho,150.0,3
2007-12-01,Kaolack,Kaolack,Maïs local,157.5,3
2007-12-01,Kaolack,Kaolack,Mil,158.75,3
2007-12-01,Kaolack,Kaolack,Riz importé (brisé),262.5,3
2007-12-01,Kaolack,Kaolack,Sorgho,165.0,3
2007-12-01,Kolda,Kolda,Maïs local,150.0,3
2007-12-01,Kolda,Kolda,Mil,175.0,3
2007-12-01,Kolda,Kolda,Riz importé (brisé),250.0,3
2007-12-01,Kolda,Kolda,Sorgho,167.5,2
2007-12-01,Louga,Louga,Maïs importé,170.0,3
2007-12-01,Louga,Louga,Mil,214.16500000000002,4
2007-12-01,Louga,Louga,Riz importé (brisé),275.0,4
2007-12-01,Louga,Louga,Riz local,243.33499999999998,2
2007-12-01,Louga,Louga,Sorgho,215.0,3
2007-12-01,Matam,Matam,Maïs importé,250.0,1
2007-12-01,Matam,Matam,Maïs local,187.5,4
2007-12-01,Matam,Matam,Mil,213.0,5
2007-12-01,Matam,Matam,Riz importé (brisé),265.0,5
2007-12-01,Matam,Matam,Riz local,230.0,1
2007-12-01,Matam,Matam,Sorgho,225.0,5
2007-12-01,Saint Louis,Saint-Louis,Mil,210.0,1
2007-12-01,Saint Louis,Saint-Louis,Riz importé (brisé),247.0,1
2007-12-01,Saint Louis,Saint-Louis,Sorgho,194.5,1
2007-12-01,Tambacounda,Tambacounda,Maïs local,130.0,3
2007-12-01,Tambacounda,Tambacounda,Mil,138.33,3
2007-12-01,Tambacounda,Tambacounda,Riz importé (brisé),250.0,1
2007-12-01,Tambacounda,Tambacounda,Sorgho,131.67,3
2007-12-01,Thies,Thiès,Mil,193.0,1
2007-12-01,Thies,Thiès,Riz importé (brisé),229.0,1
2007-12-01,Ziguinchor,Ziguinchor,Maïs local,240.0,3
2007-12-01,Ziguinchor,Ziguinchor,Mil,220.0,4
2007-12-01,Ziguinchor,Ziguinchor,Riz importé (brisé),250.0,4
2007-12-01,Ziguinchor,Ziguinchor,Sorgho,225.0,3
2008-01-01,Dakar,Dakar,Maïs importé,208.33499999999998,4
2008-01-01,Dakar,Dakar,Maïs local,200.0,3
2008-01-01,Dakar,Dakar,Mil,234.0,5
2008-01-01,Dakar,Dakar,Riz importé (brisé),268.75,5
2008-01-01,Dakar,Dakar,Riz local,285.0,4
2008-01-01,Dakar,Dakar,Sorgho,200.0,5
2008-01-01,Diourbel,Diourbel,Maïs importé,161.25,4
2008-01-01,Diourbel,Diourbel,Mil,172.5,4
2008-01-01,Diourbel,Diourbel,Riz importé (brisé),225.0,4
2008-01-01,Diourbel,Diourbel,Riz local,267.5,2
2008-01-01,Fatick,Fatick,Maïs importé,187.5,3
2008-01-01,Fatick,Fatick,Maïs local,177.5,3
2008-01-01,Fatick,Fatick,Mil,177.5,6
2008-01-01,Fatick,Fatick,Riz importé (brisé),250.0,4
2008-01-01,Fatick,Fatick,Riz local,300.0,5
2008-01-01,Fatick,Fatick,Sorgho,162.5,3
2008-01-01,Kaffrine,Kaffrine,Maïs local,175.0,1
2008-01-01,Kaffrine,Kaffrine,Mil,165.0,1
2008-01-01,Kaffrine,Kaffrine,Riz importé (brisé),275.0,1
2008-01-01,Kaffrine,Kaffrine,Sorgho,150.0,1
2008-01-01,Kaolack,Kaolack,Maïs local,160.0,3
2008-01-01,Kaolack,Kaolack,Mil,165.0,3
2008-01-01,Kaolack,Kaolack,Riz importé (brisé),270.0,2
2008-01-01,Kaolack,Kaolack,Sorgho,165.0,3
2008-01-01,Kolda,Kolda,Maïs local,175.0,1
2008-01-01,Kolda,Kolda,Mil,175.0,2
2008-01-01,Kolda,Kolda,Riz importé (brisé),275.0,2
2008-01-01,Kolda,Kolda,Sorgho,200.0,1
2008-01-01,Louga,Louga,Maïs importé,172.5,2
2008-01-01,Louga,Louga,Maïs local,180.0,3
2008-01-01,Louga,Louga,Mil,205.0,3
2008-01-01,Louga,Louga,Riz importé (brisé),267.5,4
2008-01-01,Louga,Louga,Riz local,230.0,4
2008-01-01,Louga,Louga,Sorgho,200.0,2
2008-01-01,Matam,Matam,Maïs importé,200.0,3
2008-01-01,Matam,Matam,Maïs local,175.0,2
2008-01-01,Matam,Matam,Mil,200.0,5
2008-01-01,Matam,Matam,Riz importé (brisé),275.0,5
2008-01-01,Matam,Matam,Riz local,275.0,3
2008-01-01,Matam,Matam,Sorgho,200.0,5
2008-01-01,Saint Louis,Saint-Louis,Maïs local,195.0,2
2008-01-01,Saint Louis,Saint-Louis,Mil,220.0,2
2008-01-01,Saint Louis,Saint-Louis,Riz importé (brisé),257.5,2
2008-01-01,Saint Louis,Saint-Louis,Riz local,255.0,2
2008-01-01,Saint Louis,Saint-Louis,Sorgho,187.5,2
2008-01-01,Tambacounda,Tambacounda,Maïs local,154.16500000000002,4
2008-01-01,Tambacounda,Tambacounda,Mil,162.5,4
2008-01-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,2
2008-01-01,Tambacounda,Tambacounda,Riz local,300.0,3
2008-01-01,Tambacounda,Tambacounda,Sorgho,136.67,3
2008-01-01,Thies,Thiès,Maïs importé,175.0,4
2008-01-01,Thies,Thiès,Maïs local,200.0,4
2008-01-01,Thies,Thiès,Mil,192.5,4
2008-01-01,Thies,Thiès,Riz importé (brisé),230.0,4
2008-01-01,Thies,Thiès,Riz local,280.0,2
2008-01-01,Ziguinchor,Ziguinchor,Maïs local,200.0,3
2008-01-01,Ziguinchor,Ziguinchor,Mil,202.5,4
2008-01-01,Ziguinchor,Ziguinchor,Riz importé (brisé),275.0,4
2008-01-01,Ziguinchor,Ziguinchor,Riz local,300.0,1
2008-01-01,Ziguinchor,Ziguinchor,Sorgho,200.0,3
2008-02-01,Dakar,Dakar,Maïs importé,200.0,4
2008-02-01,Dakar,Dakar,Mil,225.0,5
2008-02-01,Dakar,Dakar,Riz importé (brisé),288.0,5
2008-02-01,Dakar,Dakar,Sorgho,213.0,4
2008-02-01,Diourbel,Diourbel,Maïs importé,175.0,2
2008-02-01,Diourbel,Diourbel,Maïs local,200.0,1
2008-02-01,Diourbel,Diourbel,Mil,200.0,4
2008-02-01,Diourbel,Diourbel,Riz importé (brisé),270.0,4
2008-02-01,Diourbel,Diourbel,Sorgho,200.0,1
2008-02-01,Fatick,Fatick,Maïs importé,180.0,4
2008-02-01,Fatick,Fatick,Maïs local,200.0,1
2008-02-01,Fatick,Fatick,Mil,170.0,5
2008-02-01,Fatick,Fatick,Riz importé (brisé),250.0,5
2008-02-01,Fatick,Fatick,Sorgho,186.25,2
2008-02-01,Kaffrine,Kaffrine,Maïs local,150.0,2
2008-02-01,Kaffrine,Kaffrine,Mil,165.0,3
2008-02-01,Kaffrine,Kaffrine,Riz importé (brisé),275.0,2
2008-02-01,Kaffrine,Kaffrine,Sorgho,150.0,3
2008-02-01,Kaolack,Kaolack,Maïs local,155.0,2
2008-02-01,Kaolack,Kaolack,Mil,157.5,3
2008-02-01,Kaolack,Kaolack,Riz importé (brisé),277.5,1
2008-02-01,Kaolack,Kaolack,Sorgho,150.0,3
2008-02-01,Kedougou,Kédougou,Maïs local,150.0,1
2008-02-01,Kedougou,Kédougou,Mil,225.0,1
2008-02-01,Kedougou,Kédougou,Riz importé (brisé),300.0,1
2008-02-01,Kedougou,Kédougou,Sorgho,182.5,1
2008-02-01,Kolda,Kolda,Maïs local,175.0,3
2008-02-01,Kolda,Kolda,Mil,183.33,3
2008-02-01,Kolda,Kolda,Riz importé (brisé),291.67,3
2008-02-01,Kolda,Kolda,Sorgho,175.0,3
2008-02-01,Louga,Louga,Maïs importé,180.0,3
2008-02-01,Louga,Louga,Maïs local,180.0,3
2008-02-01,Louga,Louga,Mil,206.25,3
2008-02-01,Louga,Louga,Riz importé (brisé),267.5,4
2008-02-01,Louga,Louga,Riz local,236.25,4
2008-02-01,Louga,Louga,Sorgho,200.0,3
2008-02-01,Matam,Matam,Maïs importé,175.0,3
2008-02-01,Matam,Matam,Mil,214.5,4
2008-02-01,Matam,Matam,Riz importé (brisé),298.0,4
2008-02-01,Matam,Matam,Sorgho,207.0,4
2008-02-01,Saint Louis,Saint-Louis,Maïs importé,183.33499999999998,2
2008-02-01,Saint Louis,Saint-Louis,Maïs local,190.0,3
2008-02-01,Saint Louis,Saint-Louis,Mil,208.33,3
2008-02-01,Saint Louis,Saint-Louis,Riz importé (brisé),258.33500000000004,4
2008-02-01,Saint Louis,Saint-Louis,Riz local,231.67,3
2008-02-01,Saint Louis,Saint-Louis,Sorgho,200.83,4
2008-02-01,Tambacounda,Tambacounda,Maïs local,162.5,4
2008-02-01,Tambacounda,Tambacounda,Mil,163.75,4
2008-02-01,Tambacounda,Tambacounda,Riz importé (brisé),276.25,2
2008-02-01,Tambacounda,Tambacounda,Sorgho,140.0,3
2008-02-01,Thies,Thiès,Maïs importé,181.66500000000002,4
2008-02-01,Thies,Thiès,Maïs local,200.0,4
2008-02-01,Thies,Thiès,Mil,192.5,4
2008-02-01,Thies,Thiès,Riz importé (brisé),240.0,4
2008-02-01,Thies,Thiès,Riz local,300.0,1
2008-02-01,Thies,Thiès,Sorgho,180.0,1
2008-02-01,Ziguinchor,Ziguinchor,Maïs local,212.5,3
2008-02-01,Ziguinchor,Ziguinchor,Mil,200.0,3
2008-02-01,Ziguinchor,Ziguinchor,Riz importé (brisé),275.0,3
2008-02-01,Ziguinchor,Ziguinchor,Riz local,275.0,1
2008-02-01,Ziguinchor,Ziguinchor,Sorgho,208.33,3
2008-03-01,Dakar,Dakar,Maïs importé,212.5,4
2008-03-01,Dakar,Dakar,Maïs local,250.0,1
2008-03-01,Dakar,Dakar,Mil,225.0,5
2008-03-01,Dakar,Dakar,Riz importé (brisé),275.0,5
2008-03-01,Dakar,Dakar,Sorgho,213.0,4
2008-03-01,Diourbel,Diourbel,Maïs importé,177.5,2
2008-03-01,Diourbel,Diourbel,Mil,190.0,4
2008-03-01,Diourbel,Diourbel,Riz importé (brisé),277.5,4
2008-03-01,Fatick,Fatick,Maïs importé,177.5,5
2008-03-01,Fatick,Fatick,Maïs local,182.5,4
2008-03-01,Fatick,Fatick,Mil,175.0,5
2008-03-01,Fatick,Fatick,Riz importé (brisé),280.0,6
2008-03-01,Fatick,Fatick,Sorgho,175.0,5
2008-03-01,Kaffrine,Kaffrine,Maïs local,155.0,2
2008-03-01,Kaffrine,Kaffrine,Mil,160.0,3
2008-03-01,Kaffrine,Kaffrine,Riz importé (brisé),300.0,3
2008-03-01,Kaffrine,Kaffrine,Sorgho,165.0,3
2008-03-01,Kaolack,Kaolack,Maïs local,160.0,2
2008-03-01,Kaolack,Kaolack,Mil,165.0,3
2008-03-01,Kaolack,Kaolack,Riz importé (brisé),296.25,2
2008-03-01,Kaolack,Kaolack,Sorgho,175.0,3
2008-03-01,Kedougou,Kédougou,Maïs local,200.0,1
2008-03-01,Kedougou,Kédougou,Mil,250.0,1
2008-03-01,Kedougou,Kédougou,Riz importé (brisé),325.0,1
2008-03-01,Kedougou,Kédougou,Sorgho,200.0,1
2008-03-01,Kolda,Kolda,Maïs local,175.0,3
2008-03-01,Kolda,Kolda,Mil,187.5,3
2008-03-01,Kolda,Kolda,Riz importé (brisé),325.0,3
2008-03-01,Kolda,Kolda,Sorgho,187.5,3
2008-03-01,Louga,Louga,Maïs importé,180.0,4
2008-03-01,Louga,Louga,Maïs local,180.0,4
2008-03-01,Louga,Louga,Mil,210.0,3
2008-03-01,Louga,Louga,Riz importé (brisé),280.0,4
2008-03-01,Louga,Louga,Riz local,266.25,4
2008-03-01,Louga,Louga,Sorgho,208.75,1
2008-03-01,Matam,Matam,Maïs importé,180.0,3
2008-03-01,Matam,Matam,Maïs local,200.0,1
2008-03-01,Matam,Matam,Mil,217.0,4
2008-03-01,Matam,Matam,Riz importé (brisé),302.5,4
2008-03-01,Matam,Matam,Riz local,300.0,2
2008-03-01,Matam,Matam,Sorgho,217.0,4
2008-03-01,Saint Louis,Saint-Louis,Maïs local,186.45999999999998,4
2008-03-01,Saint Louis,Saint-Louis,Mil,200.0,4
2008-03-01,Saint Louis,Saint-Louis,Riz importé (brisé),283.125,4
2008-03-01,Saint Louis,Saint-Louis,Riz local,271.875,4
2008-03-01,Saint Louis,Saint-Louis,Sorgho,204.375,4
2008-03-01,Tambacounda,Tambacounda,Maïs local,169.16500000000002,4
2008-03-01,Tambacounda,Tambacounda,Mil,182.5,4
